smiles,pred_pIC50,novel,formula,MW,LogP,HBD,HBA,TPSA,RotBonds,HeavyAtoms,Fsp3,MR,Rings,AromaticRings,QED,Lipinski,LipViolations,Ghose,Veber,Egan,Muegge,LeadLike,ESOL_logS,Solubility,GI_absorption,BBB,Pgp_substrate,LogKp,CYP1A2_inhibitor,CYP2C9_inhibitor,CYP2C19_inhibitor,CYP2D6_inhibitor,CYP3A4_inhibitor,hERG,PAINS
CCC1=C2c3ccc(O)cc3SCC2c2ccccc2C(N)C1O,6.589,True,C20H21NO2S,339.5,3.82,3,4,66.5,1,24,0.3,98.2,4,2,0.739,True,0,True,True,True,True,True,-4.66,Moderately Soluble,High,True,False,-5.66,False,False,True,True,True,Medium,
CCN1CCc2cc(O)ccc2C1c1ccc(O)cc1C(=O)CCOc1ccccc1O,6.472,True,C26H27NO5,433.5,4.42,3,6,90.2,7,32,0.27,121.6,4,3,0.478,True,0,True,True,True,True,False,-5.27,Moderately Soluble,High,False,True,-5.81,False,False,True,True,True,High,
Oc1ccc(OC2c3ccc(O)cc3CSC2c2ccccc2)cc1,7.526,True,C21H18O3S,350.4,5.21,2,4,49.7,3,25,0.14,100.1,4,3,0.681,False,1,True,True,True,False,False,-5.63,Moderately Soluble,High,True,False,-4.74,False,False,True,False,True,Low,
OP=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1cccc(O)c1,6.958,True,C22H20NO3P,377.4,4.08,3,3,63.9,3,27,0.14,108.2,4,3,0.602,True,0,True,True,True,True,False,-5.04,Moderately Soluble,High,True,False,-5.71,False,False,True,True,True,High,
O=C1CC[SH](Br)C(c2ccc(O)cc2)C(c2ccccc2)C1,7.235,True,C18H19BrO2S,379.3,4.89,2,2,37.3,2,22,0.28,97.1,3,2,0.729,True,0,True,True,True,True,False,-5.54,Moderately Soluble,High,True,False,-5.14,False,False,True,False,True,Low,
CN(c1ccc(-c2ccc(O)cc3cncc2-3)cc1)c1cccnc1,6.738,True,C21H17N3O,327.4,4.72,1,4,49.3,3,25,0.05,100.3,4,2,0.591,True,0,True,True,True,True,False,-5.3,Moderately Soluble,High,True,False,-4.95,True,False,True,True,True,High,
CCC12CCCc3cc(O)ccc3C1(C)c1ccc(O)cc1C2,7.239,True,C21H24O2,308.4,4.69,2,2,40.5,1,23,0.43,92.0,4,2,0.802,True,0,True,True,True,True,False,-5.03,Moderately Soluble,High,True,False,-4.85,False,False,True,False,True,Low,
Oc1ccc(Nc2ccc(F)cc2)c2cnc3ccc(O)c(nc1)c3c2,6.047,True,C20H14FN3O2,347.3,4.64,3,5,78.3,2,26,0.0,98.9,4,4,0.492,True,0,True,True,True,True,False,-5.41,Moderately Soluble,High,False,False,-5.12,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C(=C(c2ccc(O)cc2)C(F)(F)F)C=C1,7.926,True,C20H15F3O2,344.3,5.46,2,2,40.5,2,25,0.1,90.9,3,2,0.76,False,1,True,True,True,False,False,-5.64,Moderately Soluble,High,True,False,-4.52,False,False,True,False,True,Low,
CC1=C(Cc2ccc(O)cc2)C(c2ccc(O)cc2)C1c1cccs1,7.348,True,C22H20O2S,348.5,5.6,2,3,40.5,4,25,0.18,102.4,4,3,0.603,False,1,True,True,True,False,False,-5.77,Moderately Soluble,High,True,False,-4.45,False,False,True,False,True,Low,
O=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccccc1,6.306,True,C22H19NO2,329.4,4.18,1,2,40.5,2,25,0.14,97.6,4,3,0.766,True,0,True,True,True,True,False,-4.92,Moderately Soluble,High,True,False,-5.34,True,False,True,False,True,Low,
CC(C)N1CC(c2ccc(O)cc2)C(c2ccc(O)cc2)C1,6.289,True,C19H23NO2,297.4,3.69,2,3,43.7,3,22,0.37,88.4,3,2,0.908,True,0,True,True,True,True,True,-4.21,Moderately Soluble,High,True,False,-5.49,False,False,True,True,True,Medium,
CCC1(Cc2ccc(O)cc2)c2cc(O)ccc2S1=O,6.339,True,C16H16O3S,288.4,3.07,2,3,57.5,3,20,0.25,78.3,3,2,0.912,True,0,True,True,True,True,True,-3.81,Soluble,High,True,False,-5.88,False,False,True,False,True,Low,
OCC1=C(c2cccc(O)c2)C(c2ccccc2)C1c1ccc(O)cc1,7.173,True,C23H20O3,344.4,4.42,3,3,60.7,4,26,0.13,102.1,4,3,0.656,True,0,True,True,True,True,False,-5.01,Moderately Soluble,High,True,False,-5.26,False,False,True,False,True,Low,
CCC1=C2c3cc(O)ccc3OCC2c2ccccc2C1CCO,6.96,True,C21H22O3,322.4,4.21,2,3,49.7,3,24,0.33,94.4,4,2,0.89,True,0,True,True,True,True,False,-4.66,Moderately Soluble,High,True,False,-5.28,False,False,True,False,True,Low,
CS(F)(F)Nc1ccc(-c2ccc(O)cc3cncc2-3)cc1,6.913,True,C16H14F2N2OS,320.4,5.09,2,3,45.2,3,22,0.06,87.3,3,1,0.706,False,1,True,True,True,False,False,-5.37,Moderately Soluble,High,True,False,-4.64,False,False,True,True,False,High,
CCC1=C2c3ccc(O)cc3CCN2C(c2ccccc2)C1CO,6.525,True,C21H23NO2,321.4,3.73,2,3,43.7,3,24,0.33,95.5,4,2,0.905,True,0,True,True,True,True,True,-4.36,Moderately Soluble,High,True,False,-5.61,False,False,True,True,True,Medium,
CN1CCN(C2=CC=C(C(=O)c3ccc(O)cc3)CCc3cc(O)ccc32)C1,6.422,True,C23H24N2O3,376.5,3.4,2,5,64.0,3,28,0.26,109.1,4,2,0.804,True,0,True,True,True,True,True,-4.43,Moderately Soluble,High,True,False,-6.18,False,False,True,True,True,Medium,
O=C1CC(c2ccc(O)cc2)C(c2ccccc2)C1c1ccc(OCCN2CCOC2)cc1,7.001,True,C28H29NO4,443.5,4.68,1,5,59.0,7,33,0.32,126.7,5,3,0.574,True,0,True,True,True,True,False,-5.48,Moderately Soluble,High,True,False,-5.68,True,False,True,True,True,High,
Oc1ccc(-c2ccc3cc2N(COc2cccc(F)c2)C3)c2cncc-2c1,6.738,True,C23H17FN2O2,372.4,5.05,1,4,45.6,4,28,0.09,106.0,5,2,0.544,False,1,True,True,True,False,False,-5.65,Moderately Soluble,High,True,False,-4.99,True,False,True,True,True,High,
OCCN1CCc2cc(O)ccc2N1c1ccc(O)cc1,6.067,True,C16H18N2O3,286.3,2.0,3,5,67.2,3,21,0.25,80.7,3,2,0.805,True,0,True,True,True,True,True,-3.1,Soluble,High,True,False,-6.63,False,False,True,True,False,Low,
CCn1cc(-c2ccc(O)cc2)c(=O)c2cc(O)ccc21,6.317,True,C17H15NO3,281.3,3.1,2,3,62.5,2,21,0.12,82.6,3,3,0.758,True,0,True,True,True,True,True,-3.97,Soluble,High,True,False,-5.81,False,False,True,False,True,Low,
Oc1ccc(-c2cc(-c3ccc(O)cn3)cc(Br)n2)cc1,6.537,True,C16H11BrN2O2,343.2,3.98,2,4,66.2,2,21,0.0,83.9,3,3,0.691,True,0,True,True,True,True,True,-4.98,Moderately Soluble,High,True,False,-5.57,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,6.155,True,C17H17NO3,283.3,2.9,2,4,60.8,2,21,0.24,81.2,3,2,0.889,True,0,True,True,True,True,True,-3.72,Soluble,High,True,False,-5.97,False,False,True,True,False,Medium,
CCC1=C2c3ccc(O)cc3CCN2C(c2ccccc2)C(C)OC1,7.114,True,C22H25NO2,335.4,4.53,1,3,32.7,2,25,0.36,100.3,4,2,0.875,True,0,True,True,True,True,False,-5.0,Moderately Soluble,High,True,False,-5.13,True,False,True,True,True,High,
CC1(c2ccccc2)C(c2ccc(O)cc2)=Cc2cc(O)ccc21,7.315,True,C22H18O2,314.4,4.96,2,2,40.5,2,24,0.09,97.0,4,3,0.702,True,0,True,True,True,True,False,-5.34,Moderately Soluble,High,True,False,-4.7,False,False,True,False,True,Low,
Oc1ccc(-c2ccc3c(c2)N(Cc2ccccc2)CCO3)cc1,6.632,True,C21H19NO2,317.4,4.46,1,3,32.7,3,24,0.14,96.5,4,3,0.774,True,0,True,True,True,True,False,-4.97,Moderately Soluble,High,True,False,-5.07,True,False,True,True,True,High,
Oc1ccc(C2=Cc3cc(O)ccc3NOC2c2ccc(OCCN3CCCC3)cc2)cc1,7.553,True,C27H28N2O4,444.5,5.21,3,6,74.2,6,33,0.26,129.1,5,3,0.453,False,1,True,True,True,False,False,-5.89,Moderately Soluble,High,False,False,-5.31,False,False,True,True,True,High,
Oc1ccc2c(c1)CCCC1=C2CCOc2cc(O)ccc2C1,6.125,True,C20H20O3,308.4,4.21,2,3,49.7,0,23,0.3,89.9,4,2,0.766,True,0,True,True,True,True,False,-4.79,Moderately Soluble,High,True,False,-5.19,False,False,True,False,True,Low,
CCC12C=CC(O)=CC=C(C1)C2c1ccc(O)cc1C(=O)OCCN,6.68,True,C20H23NO4,341.4,3.33,3,5,92.8,5,25,0.35,95.5,3,1,0.714,True,0,True,True,True,True,True,-3.9,Soluble,High,False,False,-6.02,False,False,True,True,False,Medium,
CCC1(C)Cc2cc(O)ccc2N1CCc1ccc(O)cn1,6.212,True,C18H22N2O2,298.4,3.27,2,4,56.6,4,22,0.39,87.5,3,2,0.909,True,0,True,True,True,True,True,-3.89,Soluble,High,True,False,-5.8,False,False,True,True,True,Medium,
O=C1CCC(c2cccc(O)c2)N(Cc2ccc(O)cc2)CC1,6.296,True,C19H21NO3,311.4,3.39,2,4,60.8,3,23,0.32,88.2,3,2,0.912,True,0,True,True,True,True,True,-4.1,Moderately Soluble,High,True,False,-5.79,False,False,True,True,True,Medium,
OCCN1CCc2cc(O)ccc2C1c1ccc(O)cc1Cl,6.467,True,C17H18ClNO3,319.8,2.69,3,4,63.9,3,22,0.29,85.4,3,2,0.814,True,0,True,True,True,True,True,-3.72,Soluble,High,True,False,-6.34,False,False,True,True,False,Medium,
Oc1ccc(C2=Cc3cc(O)ccc3Sc3ccc(O)cc32)cc1,7.582,True,C20H14O3S,334.4,4.86,3,4,60.7,1,24,0.0,95.4,4,3,0.465,True,0,True,True,True,True,False,-5.46,Moderately Soluble,High,True,False,-4.89,False,False,True,False,True,Low,
O=C1CCC(c2ccc(O)cc2)C1c1ccc(OCCN2CCCO2)cc1,6.27,True,C22H25NO4,367.4,3.64,1,5,59.0,6,27,0.41,101.9,4,2,0.845,True,0,True,True,True,True,True,-4.34,Moderately Soluble,High,True,False,-5.96,True,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3CC2(CCc2ccccc2)C1=O,6.869,True,C21H20O2,304.4,4.31,1,2,37.3,4,23,0.29,91.2,4,2,0.913,True,0,True,True,True,True,False,-4.57,Moderately Soluble,High,True,False,-5.1,True,False,True,False,True,Low,
CCC12CCc3cc(O)ccc3C1(C)c1ccc(O)cc1CCN2,6.61,True,C21H25NO2,323.4,3.64,3,3,52.5,1,24,0.43,95.7,4,2,0.751,True,0,True,True,True,True,True,-4.45,Moderately Soluble,High,True,False,-5.69,False,False,True,True,True,Medium,
CCC1=Nc2cc(O)ccc2C1=C1C=CC=C(O)C=C1,6.423,True,C17H15NO2,265.3,4.21,2,3,52.8,1,20,0.12,81.4,3,1,0.799,True,0,True,True,True,True,False,-4.29,Moderately Soluble,High,True,False,-4.93,False,False,True,True,False,High,
CCC1=C2c3ccc(O)cc3C2(C)c2ccc(O)cc21,6.918,True,C18H16O2,264.3,4.05,2,2,40.5,1,20,0.22,79.8,4,2,0.815,True,0,True,True,True,True,False,-4.41,Moderately Soluble,High,True,False,-5.04,False,False,True,False,True,Low,
CCN1CCc2cc(O)ccc2C1c1ccc(OC(F)(F)Cl)cc1,7.167,True,C18H18ClF2NO2,353.8,4.53,1,3,32.7,4,24,0.33,88.8,3,2,0.82,True,0,True,True,True,True,False,-4.99,Moderately Soluble,High,True,False,-5.24,True,False,True,True,True,High,
C=C1C(c2ccc(O)cc2)C(Nc2ccc(O)cc2)CN1CC,6.231,True,C19H22N2O2,310.4,3.51,3,4,55.7,4,23,0.26,92.8,3,2,0.756,True,0,True,True,True,True,True,-4.1,Moderately Soluble,High,True,False,-5.7,False,False,True,True,True,Medium,
CCSC1=C(c2ccc(O)cc2)C1c1ccc(O)cc1,6.64,True,C17H16O2S,284.4,4.36,2,3,40.5,4,20,0.18,84.0,3,2,0.876,True,0,True,True,True,True,False,-4.53,Moderately Soluble,High,True,False,-4.94,False,False,True,False,True,Low,
CCC1=Nc2cc(O)ccc2OC1c1ccc(OCCN2CCCC2)cc1,6.909,True,C22H26N2O3,366.5,4.48,1,5,54.3,6,27,0.41,106.5,4,2,0.819,True,0,True,True,True,True,False,-4.87,Moderately Soluble,High,True,False,-5.35,True,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccn2)CC1,6.885,True,C20H21NO,291.4,4.53,1,2,33.1,3,22,0.35,88.6,4,2,0.901,True,0,True,True,True,True,False,-4.71,Moderately Soluble,High,True,False,-4.86,True,False,True,False,True,Low,
OCCN1CCc2cc(O)ccc2C1c1ccc(Br)cc1,6.628,True,C17H18BrNO2,348.2,3.09,2,3,43.7,3,21,0.29,86.5,3,2,0.896,True,0,True,True,True,True,True,-4.17,Moderately Soluble,High,True,False,-6.23,False,False,True,True,True,Medium,
CCN1CCN(CCOC2=CC=C(O)C=C3C(=O)C2N3c2ccccc2O)CC1,6.015,True,C22H27N3O4,397.5,2.03,2,7,76.5,6,29,0.41,110.8,4,1,0.761,True,0,True,True,True,True,True,-3.34,Soluble,High,False,False,-7.28,False,False,True,True,False,Medium,
CC(C)N1CCc2cc(O)ccc2C1c1ccc(O)nc1,6.502,True,C17H20N2O2,284.4,2.85,2,4,56.6,2,21,0.35,81.4,3,2,0.89,True,0,True,True,True,True,True,-3.69,Soluble,High,True,False,-6.01,False,False,True,True,False,Medium,
COc1ccc(C2Sc3ccc(O)cc3C=C2c2ccc(O)cc2)cc1,7.218,True,C22H18O3S,362.5,5.49,2,4,49.7,3,26,0.09,105.7,4,3,0.646,False,1,True,True,True,False,False,-5.86,Moderately Soluble,High,True,False,-4.61,False,False,True,False,True,Low,
Oc1ccc(C2=C3CSNCCN(CSc4cc(O)ccc42)C3)cc1,6.978,True,C19H20N2O2S2,372.5,3.52,3,6,55.7,1,25,0.26,105.0,4,2,0.666,True,0,True,True,True,True,True,-4.65,Moderately Soluble,High,True,False,-6.07,False,False,True,True,True,Medium,
CCC12CNc3cc(O)ccc3CC1(c1cccc(O)c1)C2,6.522,True,C19H21NO2,295.4,3.8,3,3,52.5,2,22,0.37,87.4,4,2,0.79,True,0,True,True,True,True,True,-4.34,Moderately Soluble,High,True,False,-5.4,False,False,True,True,True,Medium,
CCN1CCOc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1,6.15,True,C23H30N2O4,398.5,2.91,1,6,54.4,6,29,0.48,111.9,4,2,0.808,True,0,True,True,True,True,True,-4.05,Moderately Soluble,High,True,False,-6.66,True,False,True,True,False,Medium,
CC(=O)C1=C(c2ccc(O)cc2)C(c2ccccc2)C1Sc1ccc(O)cc1,6.922,True,C24H20O3S,388.5,5.4,2,4,57.5,5,28,0.12,112.6,4,3,0.614,False,1,True,True,True,False,False,-5.8,Moderately Soluble,High,True,False,-4.84,False,False,True,False,True,Low,
CCC12CCc3cc(O)ccc3OC1(Cc1cccc(O)c1)CC2=O,6.593,True,C21H22O4,338.4,3.77,2,4,66.8,3,25,0.38,93.9,4,2,0.894,True,0,True,True,True,True,True,-4.47,Moderately Soluble,High,True,False,-5.69,False,False,True,False,True,Low,
CCC12CCCC1(Cc1ccccc1)Cc1cc(O)ccc1C2,7.141,True,C22H26O,306.4,5.3,1,1,20.2,3,23,0.45,94.7,4,2,0.815,False,1,True,True,True,False,False,-5.27,Moderately Soluble,High,True,False,-4.41,True,False,True,False,True,Low,
CCC12C=c3cc(O)ccc3=C1C1C2=CC=CC=Cc2cc(O)ccc2S1(=O)=O,6.282,True,C24H20O4S,404.5,2.8,2,4,74.6,1,29,0.17,113.3,5,2,0.767,True,0,True,True,True,True,False,-4.35,Moderately Soluble,High,False,False,-6.78,False,False,True,False,False,Low,
CCC1=C2C(=C(c3ccccc3)SC1)c1cc(O)ccc12,6.969,True,C19H16OS,292.4,5.18,1,2,20.2,2,21,0.16,91.0,4,2,0.822,False,1,True,True,True,False,False,-5.21,Moderately Soluble,High,True,False,-4.41,True,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3C[C@]2(C)C(c2ccc(O)cc2)CC1=O,7.125,True,C22H22O3,334.4,4.58,2,3,57.5,2,25,0.32,97.6,4,2,0.845,True,0,True,True,True,True,False,-5.02,Moderately Soluble,High,True,False,-5.09,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)C(=O)N1C,6.164,True,C20H19NO2,305.4,3.48,1,2,40.5,2,23,0.25,89.9,4,2,0.923,True,0,True,True,True,True,True,-4.18,Moderately Soluble,High,True,False,-5.69,True,False,True,False,True,Low,
O=C1CCN2Cc3cc(O)ccc3C2(Cc2ccccc2)COc2ccc(O)cc21,6.848,True,C25H23NO4,401.5,4.02,2,5,70.0,2,30,0.24,112.9,5,3,0.679,True,0,True,True,True,True,False,-5.17,Moderately Soluble,High,True,False,-5.89,False,False,True,True,True,High,
C[SH](F)CSc1ncc(-c2ccc(O)s2)c2ccccc12,7.079,True,C15H14FNOS3,339.5,5.23,2,4,33.1,4,21,0.13,93.5,3,3,0.504,False,1,True,True,True,False,False,-5.51,Moderately Soluble,High,True,False,-4.66,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2O)C1c1ccc(O)cc1,7.397,True,C26H24O3,384.5,5.55,3,3,60.7,4,29,0.23,114.1,5,3,0.553,False,1,True,True,True,False,False,-5.92,Moderately Soluble,High,True,False,-4.7,False,False,True,False,True,Low,
CCN1COC(c2ccc(OCCN3CCC3)cc2)C(Nc2ccc(O)cc2)C1,6.405,True,C23H31N3O3,397.5,3.31,2,6,57.2,8,29,0.48,114.5,4,2,0.667,True,0,True,True,True,True,True,-4.17,Moderately Soluble,High,True,False,-6.37,False,False,True,True,True,Medium,
CCC1(Cc2ccc(O)cc2)C(c2ccc(O)cc2)C1c1ccc(O)cc1,7.007,True,C24H24O3,360.5,5.32,3,3,60.7,5,27,0.25,106.2,4,3,0.577,False,1,True,True,True,False,False,-5.59,Moderately Soluble,High,True,False,-4.72,False,False,True,False,True,Low,
CC1=C(c2ccc(O)cc2)C(C(=O)c2ccc(O)cc2)=C(c2ccc(O)cc2)C1,7.342,True,C25H20O4,384.4,5.32,3,4,77.8,4,29,0.08,112.8,4,3,0.532,False,1,True,True,True,False,False,-5.77,Moderately Soluble,High,False,False,-4.87,False,False,True,False,True,Low,
O=C1CC(Cc2ccc(O)cc2)C(c2ccccc2O)C(c2ccccc2)C1,7.372,True,C25H24O3,372.5,5.19,2,3,57.5,4,28,0.24,109.6,4,3,0.663,False,1,True,True,True,False,False,-5.63,Moderately Soluble,High,True,False,-4.89,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CCN2Cc2ccc(O)cc2CCN1c1ccccc1,7.506,True,C27H28N2O2,412.5,5.3,2,4,46.9,2,31,0.26,125.0,5,3,0.6,False,1,True,True,True,False,False,-6.03,Insoluble,High,True,False,-5.05,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)Cc2cc(O)ccc21,7.274,True,C26H24O2,368.5,5.76,2,2,40.5,3,28,0.23,113.3,5,3,0.617,False,1,False,True,True,False,False,-6.03,Insoluble,High,True,False,-4.46,False,False,True,False,True,Low,
CCC1=C2Sc3cc(O)ccc3C2(Cc2ccccc2)CC(=O)C1,7.073,True,C21H20O2S,336.5,5.01,1,3,37.3,3,24,0.29,97.3,4,2,0.856,False,1,True,True,True,False,False,-5.25,Moderately Soluble,High,True,False,-4.8,True,False,True,False,True,Low,
CCOc1cc2cc(O)ccc2nc1-c1ccc(O)cc1,6.108,True,C17H15NO3,281.3,3.71,2,4,62.6,3,21,0.12,81.7,3,3,0.768,True,0,True,True,True,True,True,-4.29,Moderately Soluble,High,True,False,-5.38,False,False,True,False,True,Low,
CCC1=C2C(=Cc3cc(O)ccc32)c2ccc(O)cc2CCN1C,6.378,True,C21H21NO2,319.4,4.26,2,3,43.7,1,24,0.24,97.6,4,2,0.825,True,0,True,True,True,True,False,-4.81,Moderately Soluble,High,True,False,-5.22,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3[SH]2CCc2ccc(O)cc2C1C,7.238,True,C20H22O2S,326.5,4.95,3,2,40.5,1,23,0.3,97.7,4,2,0.649,True,0,True,True,True,True,False,-5.3,Moderately Soluble,High,True,False,-4.78,False,False,True,False,True,Low,
CCC1CN(CCc2cc(O)cc(O)c2)c2cc(O)ccc21,6.342,True,C18H21NO3,299.4,3.36,3,4,63.9,4,22,0.33,86.8,3,2,0.81,True,0,True,True,True,True,True,-3.95,Soluble,High,True,False,-5.74,False,False,True,True,True,Medium,
CCC1=C2C3=CC(O)=CC=C2C(CO3)c2ccccc2C1,6.403,True,C19H18O2,278.4,4.33,1,2,29.5,1,21,0.26,83.0,4,1,0.828,True,0,True,True,True,True,False,-4.44,Moderately Soluble,High,True,False,-4.92,False,False,True,False,False,Low,
OC=CCN1CCc2cc(O)ccc2C1c1ccc(O)cc1,6.018,True,C18H19NO3,297.4,3.12,3,4,63.9,3,22,0.22,85.1,3,2,0.762,True,0,True,True,True,True,True,-3.85,Soluble,High,True,False,-5.9,False,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3OCC2c2ccc(NC(F)(F)F)cc21,7.08,True,C19H16F3NO2,347.3,5.13,2,3,41.5,2,25,0.26,89.6,4,2,0.74,False,1,True,True,True,False,False,-5.45,Moderately Soluble,High,True,False,-4.78,False,False,True,True,True,High,
CC(C)N1CCN(c2ccc(O)cc2)C(c2ccc(OCCN3CCOC3)cc2)O1,6.438,True,C23H31N3O4,413.5,3.22,1,7,57.6,7,30,0.48,115.4,4,2,0.748,True,0,True,True,True,True,True,-4.27,Moderately Soluble,High,True,False,-6.54,True,False,True,True,True,Medium,
Oc1ccc(-c2ccc(N3CN(C4CCO4)C3)cc2)c2cncc-2c1,6.468,True,C20H19N3O2,333.4,3.34,1,5,48.8,3,25,0.25,96.4,5,1,0.797,True,0,True,True,True,True,False,-4.29,Moderately Soluble,High,True,False,-5.96,False,False,True,True,False,Medium,
Oc1ccc(-c2cc(-c3ccc(O)cn3)ccc2Br)cc1,6.548,True,C17H12BrNO2,342.2,4.59,2,3,53.4,2,21,0.0,86.1,3,3,0.716,True,0,True,True,True,True,False,-5.36,Moderately Soluble,High,True,False,-5.13,False,False,True,False,True,Low,
CC(C)N1CCc2cc(O)ccc2N1Cc1ccc(O)c(Cl)c1,6.53,True,C18H21ClN2O2,332.8,3.94,2,4,46.9,3,23,0.33,93.0,3,2,0.893,True,0,True,True,True,True,True,-4.57,Moderately Soluble,High,True,False,-5.53,False,False,True,True,True,Medium,
CCN1C=CN(C2=CC=C(C3c4ccc(O)cc4CCN3c3ccccc3)CC2)CC1,7.773,True,C27H31N3O,413.6,5.21,1,4,30.0,4,31,0.33,126.8,5,2,0.745,False,1,True,True,True,False,False,-5.71,Moderately Soluble,High,True,False,-5.12,True,False,True,True,True,High,dyes5A(27)
CC1CC(O)=CC=C1n1ccnc1-c1ccc(O)cc1,6.185,True,C16H16N2O2,268.3,3.58,2,3,58.3,2,20,0.19,78.1,3,2,0.875,True,0,True,True,True,True,True,-4.03,Moderately Soluble,High,True,False,-5.39,False,False,True,False,True,Low,
CC1=CC2C(=C(c3ccccc3)C(=O)O1)c1cc(O)ccc12,6.618,True,C19H14O3,290.3,3.86,1,3,46.5,1,22,0.11,84.0,4,2,0.811,True,0,True,True,True,True,True,-4.41,Moderately Soluble,High,True,False,-5.33,True,False,True,False,True,Low,
O=C1CCC2CCN1COc1cc(O)ccc1C(c1ccc(O)cc1)C2,6.497,True,C21H23NO4,353.4,3.6,2,4,70.0,1,26,0.38,97.2,4,2,0.822,True,0,True,True,True,True,True,-4.57,Moderately Soluble,High,True,False,-5.9,False,False,True,False,True,Low,
C=C1C2(CC)Cc3cc(O)ccc3OC12c1ccccc1O,6.552,True,C19H18O3,294.4,3.89,2,3,49.7,2,22,0.26,84.1,4,2,0.826,True,0,True,True,True,True,True,-4.39,Moderately Soluble,High,True,False,-5.33,False,False,True,False,True,Low,
CCC12CCC1=CC(O)=CC=C1SCC(c3cccc(O)c3)=C12,6.751,True,C20H20O2S,324.4,5.35,2,3,40.5,2,23,0.3,96.3,4,1,0.77,False,1,True,True,True,False,False,-5.28,Moderately Soluble,High,True,False,-4.48,False,False,True,False,False,Low,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)C(=O)OC1,6.026,True,C20H18O3,306.4,3.61,1,3,46.5,2,23,0.25,88.1,4,2,0.862,True,0,True,True,True,True,True,-4.27,Moderately Soluble,High,True,False,-5.61,True,False,True,False,True,Low,
CC=CC1CNc2cc(O)ccc2C1c1ccc(O)cc1,6.843,True,C18H19NO2,281.4,3.85,3,3,52.5,2,21,0.22,84.9,3,2,0.733,True,0,True,True,True,True,True,-4.3,Moderately Soluble,High,True,False,-5.28,False,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3C2C(c2ccccc2)CCOc2cc(O)ccc21,7.002,True,C26H24O3,384.5,6.08,2,3,49.7,2,29,0.23,115.4,5,3,0.563,False,1,False,True,False,False,False,-6.38,Insoluble,High,False,False,-4.33,False,False,True,False,True,Low,
Oc1ccc2c(c1)CC(c1ccccc1)C1=C(O2)c2ccc(O)cc2OCC1,7.123,True,C24H20O4,372.4,5.01,2,4,58.9,1,28,0.17,106.8,5,3,0.63,False,1,True,True,True,False,False,-5.72,Moderately Soluble,High,True,False,-5.01,False,False,True,False,True,Low,
CC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1Cl,6.968,True,C17H15ClO2,286.8,4.28,2,2,40.5,2,20,0.18,81.2,3,2,0.809,True,0,True,True,True,True,False,-4.62,Moderately Soluble,High,True,False,-5.01,False,False,True,False,True,Low,
CCC1Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,6.368,True,C22H27NO3,353.5,4.17,1,4,41.9,6,26,0.45,102.3,4,2,0.846,True,0,True,True,True,True,False,-4.6,Moderately Soluble,High,True,False,-5.5,True,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CS2(c2cccc(O)c2)CC1,7.007,True,C19H20O2S,312.4,5.0,2,2,40.5,2,22,0.26,92.5,4,2,0.819,True,0,True,True,True,True,False,-5.2,Moderately Soluble,High,True,False,-4.66,False,False,True,False,True,Low,
Oc1ccc(-c2cc(Cl)c(Nc3ccccc3)c(Cl)c2)cc1,7.059,True,C18H13Cl2NO,330.2,6.11,2,2,32.3,3,22,0.0,93.3,3,3,0.607,False,1,False,True,False,False,False,-6.14,Insoluble,High,False,False,-3.98,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1=Cc1cccc(O)c1,7.261,True,C24H20O3,356.4,5.46,3,3,60.7,3,27,0.08,107.6,4,3,0.584,False,1,True,True,True,False,False,-5.78,Moderately Soluble,High,True,False,-4.6,False,False,True,False,True,Low,
Nc1cc(-c2ccc(O)cc2)cc(-c2ccc(O)cc2)c1,6.545,True,C18H15NO2,277.3,4.01,3,3,66.5,2,21,0.0,85.1,3,3,0.62,True,0,True,True,True,True,False,-4.59,Moderately Soluble,High,True,False,-5.14,False,False,True,True,True,High,
